Model,oF1,Class_Acc,Class_F1,Class_Recall,Pixel_Dice,Pixel_IoU
unet_deepsup_100,0.13540261215139135,0.3875365141187926,0.5330363771343727,0.6515426497277677,0.21112879673234433,0.14559778169416993
