Model,oF1,Class_Acc,Class_F1,Class_Recall,Pixel_Dice,Pixel_IoU
segformer_b0_baseline_100,0.49053580019282844,0.6669912366114897,0.6730401529636711,0.6388384754990926,0.34958499335527293,0.2702523465183986
