Model,oF1,Class_Acc,Class_F1,Class_Recall,Pixel_Dice,Pixel_IoU
segformer_b2_capacity_100,0.5541754827332078,0.7302823758519961,0.7384324834749764,0.7096188747731398,0.42900991166346025,0.35122382693998844
